Year,Month,Date,Model,Dealer ID,Quantity Sold,Profit
2019,March,2019-03-01 23:00:00,Hyundai Tucson,1440,7,28100.0
2019,March,2019-03-01 23:00:00,Dodge Charger,1440,14,28200.0
2019,March,2019-03-01 23:00:00,BMW X5,1440,22,186500.0
2019,April,2019-04-01 23:00:00,Honda CR-V,1402,14,69000.0
2019,April,2019-04-01 23:00:00,Mercedes GLE,1402,17,185500.0
2019,April,2019-04-01 23:00:00,BMW 3 Series,1402,23,129600.0
2019,April,2019-04-01 23:00:00,Nissan Rogue,1402,5,9200.0
2019,April,2019-04-01 23:00:00,Toyota Camry,1402,20,89000.0
2019,April,2019-04-01 23:00:00,Jeep Grand Cherokee,1402,13,57000.0
2019,April,2019-04-01 23:00:00,BMW X5,1402,23,229800.0
2019,April,2019-04-01 23:00:00,Nissan Rogue,1215,10,46300.0
2019,April,2019-04-01 23:00:00,Honda CR-V,1215,11,48600.0
2019,April,2019-04-01 23:00:00,Toyota Tacoma,1215,21,57500.0
2019,April,2019-04-01 23:00:00,Honda Civic,1215,23,48500.0
2019,April,2019-04-01 23:00:00,Kia Telluride,1215,22,56200.0
2019,April,2019-04-01 23:00:00,Jeep Wrangler,1215,6,26300.0
2019,April,2019-04-01 23:00:00,Kia Telluride,1336,22,123100.0
2019,April,2019-04-01 23:00:00,Jeep Wrangler,1336,10,62300.0
2019,April,2019-04-01 23:00:00,BMW M4,1336,-1,9200.0
2019,April,2019-04-01 23:00:00,Mercedes E-Class,1336,5,18200.0
2019,April,2019-04-01 23:00:00,Mazda CX-5,1336,9,39800.0
2019,April,2019-04-01 23:00:00,Kia Sportage,1301,12,50500.0
2019,April,2019-04-01 23:00:00,Ford F-150,1301,22,135000.0
2019,April,2019-04-01 23:00:00,Toyota RAV4,1301,24,103000.0
2019,April,2019-04-01 23:00:00,RAM 1500,1301,17,113700.0
2019,April,2019-04-01 23:00:00,Ford Explorer,1301,10,51800.0
2019,April,2019-04-01 23:00:00,BMW X5,1301,13,87400.0
2019,April,2019-04-01 23:00:00,Chevrolet Equinox,1401,23,94900.0
2019,April,2019-04-01 23:00:00,BMW X5,1401,19,154100.0
2019,April,2019-04-01 23:00:00,Toyota Camry,1401,25,97400.0
2019,April,2019-04-01 23:00:00,Ford Escape,1401,15,30700.0
2019,April,2019-04-01 23:00:00,Hyundai Tucson,1401,6,29400.0
2019,April,2019-04-01 23:00:00,RAM 1500,1401,4,17400.0
2019,April,2019-04-01 23:00:00,Audi Q5,1401,18,85000.0
2019,April,2019-04-01 23:00:00,Volkswagen Tiguan,1401,9,14200.0
2019,April,2019-04-01 23:00:00,Subaru Outback,1401,5,8300.0
2019,April,2019-04-01 23:00:00,Toyota RAV4,1217,11,41600.0
2019,April,2019-04-01 23:00:00,Mazda CX-5,1217,17,30000.0
2019,April,2019-04-01 23:00:00,Hyundai Tucson,1217,14,47300.0
2019,April,2019-04-01 23:00:00,Hyundai Sonata,1217,12,24600.0
2019,April,2019-04-01 23:00:00,BMW 3 Series,1217,11,46100.0
2019,April,2019-04-01 23:00:00,Mercedes C-Class,1217,25,156500.0
2019,April,2019-04-01 23:00:00,Chevrolet Traverse,1217,18,99000.0
2019,April,2019-04-01 23:00:00,RAM 1500,1217,1,2900.0
2019,April,2019-04-01 23:00:00,Subaru Outback,1288,11,32900.0
2019,April,2019-04-01 23:00:00,Mercedes S-Class,1288,4,46100.0
2019,April,2019-04-01 23:00:00,Hyundai Tucson,1288,10,14900.0
2019,April,2019-04-01 23:00:00,Nissan Rogue,1288,25,71600.0
2019,April,2019-04-01 23:00:00,Kia Sportage,1288,15,45900.0
2019,April,2019-04-01 23:00:00,Ford Explorer,1212,25,71900.0
2019,April,2019-04-01 23:00:00,BMW 5 Series,1212,4,17800.0
2019,April,2019-04-01 23:00:00,Mazda CX-5,1212,24,108600.0
2019,April,2019-04-01 23:00:00,Ford F-150,1212,3,18500.0
2019,April,2019-04-01 23:00:00,NISSAN ROGUE,1212,15,62300.0
2019,April,2019-04-01 23:00:00,BMW X3,1212,3,8400.0
2019,April,2019-04-01 23:00:00,Toyota Camry,1212,18,28800.0
2019,April,2019-04-01 23:00:00,Toyota RAV4,1212,9,29700.0
2019,April,2019-04-01 23:00:00,Hyundai Sonata,1212,13,
2019,April,2019-04-01 23:00:00,Toyota Tacoma,1222,10,53300.0
2019,April,2019-04-01 23:00:00,Toyota Camry,1222,3,7000.0
2019,April,2019-04-01 23:00:00,Jeep Grand Cherokee,1222,13,55300.0
2019,April,2019-04-01 23:00:00,Toyota RAV4,1222,16,36000.0
2019,April,2019-04-01 23:00:00,Jeep Wrangler,1222,24,92000.0
2019,April,2019-04-01 23:00:00,Toyota Corolla,1222,18,35000.0
2019,April,2019-04-01 23:00:00,Volkswagen Jetta,1222,10,30400.0
2019,April,2019-04-01 23:00:00,Chevrolet Traverse,1222,24,112800.0
2019,April,2019-04-01 23:00:00,BMW 3 Series,1222,1,5500.0
2019,April,2019-04-01 23:00:00,Toyota Corolla,1224,3,5900.0
2019,April,2019-04-01 23:00:00,Mercedes C-Class,1224,24,109100.0
2019,April,2019-04-01 23:00:00,Honda Accord,1224,21,97900.0
2019,April,2019-04-01 23:00:00,BMW X5,1224,6,31600.0
2019,April,2019-04-01 23:00:00,Toyota Tacoma,1403,18,69300.0
2019,April,2019-04-01 23:00:00,Kia Sportage,1403,10,37100.0
2019,April,2019-04-01 23:00:00,Mercedes C-Class,1403,7,48500.0
2019,April,2019-04-01 23:00:00,Toyota RAV4,1403,11,33900.0
2019,April,2019-04-01 23:00:00,Jeep Wrangler,1403,8,19200.0
2019,April,2019-04-01 23:00:00,Chevrolet Equinox,1404,19,68200.0
2019,April,2019-04-01 23:00:00,Honda CR-V,1404,14,31200.0
2019,April,2019-04-01 23:00:00,Hyundai Tucson,1404,8,31900.0
2019,April,2019-04-01 23:00:00,Mercedes E-Class,1404,9,91700.0
2019,April,2019-04-01 23:00:00,Chevrolet Malibu,1405,5,20700.0
2019,April,2019-04-01 23:00:00,Honda Ridgeline,1405,24,162600.0
2019,April,2019-04-01 23:00:00,Honda CR-V,1405,3,15400.0
2019,April,2019-04-01 23:00:00,RAM 1500,1405,21,49900.0
2019,April,2019-04-01 23:00:00,Toyota Tacoma,1405,13,68200.0
2019,April,2019-04-01 23:00:00,Hyundai Santa Fe,1405,2,8300.0
2019,April,2019-04-01 23:00:00,Toyota RAV4,1405,18,64200.0
2019,April,2019-04-01 23:00:00,Chevrolet Silverado,1405,12,52100.0
2019,April,2019-04-01 23:00:00,Jeep Grand Cherokee,1406,20,116700.0
2019,April,2019-04-01 23:00:00,Chevrolet Silverado,1406,5,23200.0
2019,April,2019-04-01 23:00:00,Honda Pilot,1406,19,100600.0
2019,April,2019-04-01 23:00:00,BMW 5 Series,1406,24,202100.0
2019,April,2019-04-01 23:00:00,Honda Accord,1406,2,4500.0
2019,April,2019-04-01 23:00:00,BMW 3 Series,1406,3,11400.0
2019,April,2019-04-01 23:00:00,Hyundai Sonata,1406,22,44000.0
2019,April,2019-04-01 23:00:00,Volkswagen Jetta,1406,12,26500.0
2019,April,2019-04-01 23:00:00,Toyota Corolla,1407,21,72900.0
2019,April,2019-04-01 23:00:00,Hyundai Santa Fe,1407,9,38300.0
2019,April,2019-04-01 23:00:00,Toyota Highlander,1407,13,68400.0
2019,April,2019-04-01 23:00:00,Nissan Rogue,1407,21,101600.0
2019,April,2019-04-01 23:00:00,Honda Accord,1408,16,76700.0
2019,April,2019-04-01 23:00:00,Honda Accord,1408,16,76700.0
2019,April,2019-04-01 23:00:00,Subaru Outback,1408,5,16100.0
2019,April,2019-04-01 23:00:00,BMW 5 Series,1408,17,131800.0
2019,April,2019-04-01 23:00:00,Chevrolet Tahoe,1408,6,24100.0
2019,April,2019-04-01 23:00:00,Audi Q5,1408,4,30500.0
2019,April,2019-04-01 23:00:00,Honda Ridgeline,1408,11,64800.0
2019,April,2019-04-01 23:00:00,HONDA RIDGELINE,1409,5,27000.0
2019,April,2019-04-01 23:00:00,Mercedes GLE,1409,19,94500.0
2019,April,2019-04-01 23:00:00,Hyundai Santa Fe,1409,6,23900.0
2019,April,2019-04-01 23:00:00,Honda Civic,1409,19,60600.0
2019,April,2019-04-01 23:00:00,Ford Escape,1409,24,91400.0
2019,April,2019-04-01 23:00:00,Toyota Tacoma,1409,3,8200.0
2019,April,2019-04-01 23:00:00,Audi Q5,1410,22,143400.0
2019,April,2019-04-01 23:00:00,Ford F-150,1410,22,87400.0
2019,April,2019-04-01 23:00:00,Volkswagen Tiguan,1410,19,34700.0
2019,April,2019-04-01 23:00:00,Mercedes GLC,1410,5,17600.0
2019,April,2019-04-01 23:00:00,RAM 1500,1410,17,103900.0
2019,April,2019-04-01 23:00:00,Dodge Durango,1410,20,51300.0
2019,April,2019-04-01 23:00:00,Ford Explorer,1410,20,94700.0
2019,April,2019-04-01 23:00:00,BMW 3 Series,1411,21,100300.0
2019,April,2019-04-01 23:00:00,Toyota Tacoma,1411,2,9800.0
2019,April,2019-04-01 23:00:00,Honda Ridgeline,1411,16,100100.0
2019,April,2019-04-01 23:00:00,Mercedes GLC,1411,19,161600.0
2019,April,2019-04-01 23:00:00,Dodge Durango,1411,23,117800.0
2019,April,2019-04-01 23:00:00,Audi Q7,1411,9,72600.0
2019,April,2019-04-01 23:00:00,RAM 1500,1411,3,11500.0
2019,April,2019-04-01 23:00:00,Ford Escape,1412,7,27300.0
2019,April,2019-04-01 23:00:00,Toyota Camry,1412,12,20700.0
2019,April,2019-04-01 23:00:00,Jeep Wrangler,1412,19,59900.0
2019,April,2019-04-01 23:00:00,BMW X3,1412,14,84700.0
2019,April,2019-04-01 23:00:00,Honda Accord,1412,22,64900.0
2019,April,2019-04-01 23:00:00,RAM 1500,1413,24,71800.0
2019,April,2019-04-01 23:00:00,Honda Ridgeline,1413,4,24100.0
2019,April,2019-04-01 23:00:00,Chevrolet Traverse,1413,23,139600.0
2019,April,2019-04-01 23:00:00,BMW X5,1413,17,116300.0
2019,April,2019-04-01 23:00:00,Ford Escape,1413,18,65400.0
2019,April,2019-04-01 23:00:00,Chevrolet Equinox,1413,2,4100.0
2019,April,2019-04-01 23:00:00,Chevrolet Tahoe,1413,1,8800.0
2019,April,2019-04-01 23:00:00,Kia Telluride,1413,16,103600.0
2019,April,2019-04-01 23:00:00,Chevrolet Silverado,1414,13,72600.0
2019,April,2019-04-01 23:00:00,Chevrolet Traverse,1414,23,141100.0
2019,April,2019-04-01 23:00:00,Mercedes GLC,1414,25,215400.0
2019,April,2019-04-01 23:00:00,Jeep Grand Cherokee,1414,15,32400.0
2019,April,2019-04-01 23:00:00,BMW X3,1415,3,26400.0
2019,April,2019-04-01 23:00:00,Ford Explorer,1415,12,60900.0
2019,April,2019-04-01 23:00:00,RAM 1500,1415,7,36100.0
2019,April,2019-04-01 23:00:00,BMW 5 Series,1415,3,29500.0
2019,April,2019-04-01 23:00:00,Kia Telluride,1415,24,144000.0
2019,April,2019-04-01 23:00:00,Mercedes S-Class,1415,12,131300.0
2019,April,2019-04-01 23:00:00,Kia Sportage,1415,8,27800.0
2019,April,2019-04-01 23:00:00,Chevrolet Traverse,1415,13,56800.0
2019,April,2019-04-01 23:00:00,Hyundai Sonata,1415,14,42200.0
2019,April,2019-04-01 23:00:00,Nissan Rogue,1415,17,43500.0
2019,April,2019-04-01 23:00:00,BMW 5 Series,1416,25,159000.0
2019,April,2019-04-01 23:00:00,Ford Escape,1416,19,86200.0
2019,April,2019-04-01 23:00:00,BMW X3,1416,9,25900.0
2019,April,2019-04-01 23:00:00,RAM 1500,1416,8,48600.0
2019,April,2019-04-01 23:00:00,Honda CR-V,1416,11,35300.0
2019,April,2019-04-01 23:00:00,Honda Accord,1416,18,26800.0
2019,April,2019-04-01 23:00:00,Honda Ridgeline,1416,8,28700.0
2019,April,2019-04-01 23:00:00,Chevrolet Tahoe,1416,24,214400.0
2019,April,2019-04-01 23:00:00,Honda Pilot,1417,22,146700.0
2019,April,2019-04-01 23:00:00,Chevrolet Tahoe,1417,24,103900.0
2019,April,2019-04-01 23:00:00,Audi Q7,1417,9,49800.0
2019,April,2019-04-01 23:00:00,Chevrolet Silverado,1417,8,54600.0
2019,April,2019-04-01 23:00:00,Mazda CX-5,1417,25,47900.0
2019,April,2019-04-01 23:00:00,Nissan Rogue,1418,19,89800.0
2019,April,2019-04-01 23:00:00,BMW 3 Series,1418,25,190200.0
2019,April,2019-04-01 23:00:00,Toyota Camry,1418,8,31900.0
2019,April,2019-04-01 23:00:00,Audi Q5,1418,17,146500.0
2019,April,2019-04-01 23:00:00,Volkswagen Jetta,1418,18,21500.0
2019,April,2019-04-01 23:00:00,Chevrolet Traverse,1418,22,116200.0
2019,April,2019-04-01 23:00:00,Chevrolet Equinox,1418,4,16300.0
2019,April,2019-04-01 23:00:00,Subaru Outback,1418,23,35300.0
2019,April,2019-04-01 23:00:00,Mercedes E-Class,1419,20,121100.0
2019,April,2019-04-01 23:00:00,Chevrolet Malibu,1419,14,27100.0
2019,April,2019-04-01 23:00:00,Mercedes S-Class,1419,12,134500.0
2019,April,2019-04-01 23:00:00,Ford Escape,1419,15,30800.0
2019,April,2019-04-01 23:00:00,BMW X5,1419,19,177200.0
2019,April,2019-04-01 23:00:00,Ford Bronco,1419,24,73500.0
2019,April,2019-04-01 23:00:00,Honda Pilot,1419,14,88100.0
2019,April,2019-04-01 23:00:00,Nissan Rogue,1420,10,24000.0
2019,April,2019-04-01 23:00:00,Ford F-150,1420,2,8600.0
2019,April,2019-04-01 23:00:00,Dodge Charger,1420,2,5600.0
2019,April,2019-04-01 23:00:00,BMW 3 Series,1420,21,59100.0
2019,April,2019-04-01 23:00:00,Nissan Altima,1420,9,21800.0
2019,April,2019-04-01 23:00:00,Volkswagen Jetta,1420,9,18800.0
2019,April,2019-04-01 23:00:00,BMW 5 Series,1420,12,113300.0
2019,April,2019-04-01 23:00:00,Jeep Grand Cherokee,1420,7,36700.0
2019,April,2019-04-01 23:00:00,RAM 1500,1420,18,57600.0
2019,April,2019-04-01 23:00:00,Chevrolet Malibu,1421,15,49500.0
2019,April,2019-04-01 23:00:00,BMW 5 Series,1421,6,46400.0
2019,April,2019-04-01 23:00:00,RAM 1500,1421,14,81400.0
2019,April,2019-04-01 23:00:00,Honda CR-V,1421,3,5600.0
2019,April,2019-04-01 23:00:00,Toyota RAV4,1421,11,32100.0
2019,April,2019-04-01 23:00:00,Mercedes S-Class,1421,9,133200.0
2019,April,2019-04-01 23:00:00,RAM 1500,1422,5,31800.0
2019,April,2019-04-01 23:00:00,Mazda CX-5,1422,24,101600.0
2019,April,2019-04-01 23:00:00,Jeep Wrangler,1422,6,23200.0
2019,April,2019-04-01 23:00:00,BMW X3,1422,-16,95100.0
2019,April,2019-04-01 23:00:00,Honda CR-V,1422,13,47600.0
2019,April,2019-04-01 23:00:00,Ford F-150,1422,4,14100.0
2019,April,2019-04-01 23:00:00,Volkswagen Jetta,1422,21,79100.0
2019,April,2019-04-01 23:00:00,Ford Escape,1423,1,1500.0
2019,April,2019-04-01 23:00:00,Chevrolet Silverado,1423,11,76800.0
2019,April,2019-04-01 23:00:00,Hyundai Tucson,1423,18,86500.0
2019,April,2019-04-01 23:00:00,Toyota Tacoma,1423,5,30800.0
2019,April,2019-04-01 23:00:00,Volkswagen Tiguan,1423,6,23600.0
2019,April,2019-04-01 23:00:00,Hyundai Tucson,1424,12,34800.0
2019,April,2019-04-01 23:00:00,BMW M4,1424,1,3900.0
2019,April,2019-04-01 23:00:00,BMW X3,1424,5,23200.0
2019,April,2019-04-01 23:00:00,Hyundai Santa Fe,1424,1,4700.0
2019,April,2019-04-01 23:00:00,Chevrolet Equinox,1424,25,81200.0
2019,April,2019-04-01 23:00:00,Chevrolet Equinox,1424,25,81200.0
2019,April,2019-04-01 23:00:00,Chevrolet Tahoe,1424,14,122700.0
2019,April,2019-04-01 23:00:00,BMW X5,1424,1,8100.0
2019,April,2019-04-01 23:00:00,Dodge Charger,1424,18,69200.0
2019,April,2019-04-01 23:00:00,Honda CR-V,1424,23,104000.0
2019,April,2019-04-01 23:00:00,Ford Mustang,1425,9,25100.0
2019,April,2019-04-01 23:00:00,Toyota RAV4,1425,9,29900.0
2019,April,2019-04-01 23:00:00,Hyundai Tucson,1425,6,11400.0
2019,April,2019-04-01 23:00:00,BMW 5 Series,1425,15,113400.0
2019,April,2019-04-01 23:00:00,Dodge Charger,1425,20,82100.0
2019,April,2019-04-01 23:00:00,Mercedes S-Class,1425,5,32500.0
2019,April,2019-04-01 23:00:00,Kia Telluride,1425,6,40200.0
2019,April,2019-04-01 23:00:00,Jeep Grand Cherokee,1426,11,48300.0
2019,April,2019-04-01 23:00:00,Ford Bronco,1426,16,103500.0
2019,April,2019-04-01 23:00:00,Ford F-150,1426,2,7800.0
2019,April,2019-04-01 23:00:00,BMW 3 Series,1426,5,12900.0
2019,April,2019-04-01 23:00:00,BMW X5,1427,13,137300.0
2019,April,2019-04-01 23:00:00,Ford Explorer,1427,25,132200.0
2019,April,2019-04-01 23:00:00,Audi Q7,1427,15,88700.0
2019,April,2019-04-01 23:00:00,Ford Escape,1427,7,21500.0
2019,April,2019-04-01 23:00:00,Hyundai Sonata,1428,18,55100.0
2019,April,2019-04-01 23:00:00,Ford Mustang,1428,21,59700.0
2019,April,2019-04-01 23:00:00,Honda Accord,1428,2,9400.0
2019,April,2019-04-01 23:00:00,Nissan Rogue,1428,4,9400.0
2019,April,2019-04-01 23:00:00,Mazda CX-5,1428,1,2200.0
2019,April,2019-04-01 23:00:00,Ford F-150,1428,4,17000.0
2019,April,2019-04-01 23:00:00,Jeep Grand Cherokee,1428,2,10500.0
2019,April,2019-04-01 23:00:00,Jeep Wrangler,1428,23,111400.0
2019,April,2019-04-01 23:00:00,Ford Escape,1429,25,91900.0
2019,April,2019-04-01 23:00:00,BMW 3 Series,1429,21,66200.0
2019,April,2019-04-01 23:00:00,Kia Sportage,1429,4,7200.0
2019,April,2019-04-01 23:00:00,Chevrolet Tahoe,1429,18,156500.0
2019,April,2019-04-01 23:00:00,Audi Q7,1430,16,86000.0
2019,April,2019-04-01 23:00:00,Jeep Grand Cherokee,1430,12,46400.0
2019,April,2019-04-01 23:00:00,Toyota Camry,1430,20,91200.0
2019,April,2019-04-01 23:00:00,Honda Accord,1430,3,10400.0
2019,April,2019-04-01 23:00:00,Ford Escape,1430,9,30300.0
2019,April,2019-04-01 23:00:00,Toyota Corolla,1430,25,73100.0
2019,April,2019-04-01 23:00:00,Kia Telluride,1430,6,37600.0
2019,April,2019-04-01 23:00:00,BMW M4,1430,12,141200.0
2019,April,2019-04-01 23:00:00,BMW X5,1430,24,93600.0
2019,April,2019-04-01 23:00:00,Honda Accord,1431,-5,10600.0
2019,April,2019-04-01 23:00:00,BMW X3,1431,4,22200.0
2019,April,2019-04-01 23:00:00,BMW 3 Series,1431,19,114100.0
2019,April,2019-04-01 23:00:00,BMW X5,1431,16,126900.0
2019,April,2019-04-01 23:00:00,Mercedes S-Class,1431,9,58400.0
2019,April,2019-04-01 23:00:00,Chevrolet Equinox,1431,23,39500.0
2019,April,2019-04-01 23:00:00,Hyundai Santa Fe,1431,7,32200.0
2019,April,2019-04-01 23:00:00,Toyota Tacoma,1431,3,11600.0
2019,April,2019-04-01 23:00:00,Toyota RAV4,1431,12,47100.0
2019,April,2019-04-01 23:00:00,Dodge Durango,1432,3,21300.0
2019,April,2019-04-01 23:00:00,RAM 1500,1432,4,11100.0
2019,April,2019-04-01 23:00:00,Toyota RAV4,1432,13,31000.0
2019,April,2019-04-01 23:00:00,Hyundai Tucson,1432,8,27800.0
2019,April,2019-04-01 23:00:00,BMW X3,1432,18,130000.0
2019,April,2019-04-01 23:00:00,Jeep Grand Cherokee,1432,4,25100.0
2019,April,2019-04-01 23:00:00,Volkswagen Tiguan,1432,22,74800.0
2019,April,2019-04-01 23:00:00,Ford F-150,1433,6,30100.0
2019,April,2019-04-01 23:00:00,Ford Explorer,1433,12,74300.0
2019,April,2019-04-01 23:00:00,Honda Civic,1433,11,42200.0
2019,April,2019-04-01 23:00:00,Chevrolet Malibu,1433,21,55600.0
2019,April,2019-04-01 23:00:00,Ford Escape,1434,1,4000.0
2019,April,2019-04-01 23:00:00,BMW X5,1434,20,69800.0
2019,April,2019-04-01 23:00:00,Honda Accord,1434,10,14700.0
2019,April,2019-04-01 23:00:00,Jeep Wrangler,1434,7,
2019,April,2019-04-01 23:00:00,Chevrolet Traverse,1434,23,126300.0
2019,April,2019-04-01 23:00:00,Honda CR-V,1434,17,64500.0
2019,April,2019-04-01 23:00:00,Nissan Rogue,1434,5,9000.0
2019,April,2019-04-01 23:00:00,Ford F-150,1435,3,15600.0
2019,April,2019-04-01 23:00:00,Chevrolet Traverse,1435,7,35600.0
2019,April,2019-04-01 23:00:00,Mercedes E-Class,1435,16,74200.0
2019,April,2019-04-01 23:00:00,Ford Bronco,1435,23,117100.0
2019,April,2019-04-01 23:00:00,Dodge Charger,1435,4,18300.0
2019,April,2019-04-01 23:00:00,Dodge Charger,1436,25,71500.0
2019,April,2019-04-01 23:00:00,Honda Accord,1436,20,99000.0
2019,April,2019-04-01 23:00:00,RAM 1500,1436,21,92100.0
2019,April,2019-04-01 23:00:00,Subaru Forester,1436,2,5100.0
2019,April,2019-04-01 23:00:00,Chevrolet Malibu,1436,11,31700.0
2019,April,2019-04-01 23:00:00,Audi A4,1436,2,12100.0
2019,April,2019-04-01 23:00:00,Honda CR-V,1436,15,68800.0
2019,April,2019-04-01 23:00:00,Toyota Tacoma,1436,3,8300.0
2019,April,2019-04-01 23:00:00,Ford F-150,1437,14,88600.0
2019,April,2019-04-01 23:00:00,Chevrolet Malibu,1437,5,14100.0
2019,April,2019-04-01 23:00:00,Honda Pilot,1437,13,68300.0
2019,April,2019-04-01 23:00:00,Jeep Wrangler,1437,20,136500.0
2019,April,2019-04-01 23:00:00,BMW X5,1437,8,31800.0
2019,April,2019-04-01 23:00:00,Chevrolet Silverado,1437,11,65800.0
2019,April,2019-04-01 23:00:00,Honda Civic,1437,4,13200.0
2019,April,2019-04-01 23:00:00,Ford Explorer,1438,15,72700.0
2019,April,2019-04-01 23:00:00,Chevrolet Tahoe,1438,8,34600.0
2019,April,2019-04-01 23:00:00,Hyundai Sonata,1438,25,94100.0
2019,April,2019-04-01 23:00:00,RAM 1500,1438,24,60300.0
2019,April,2019-04-01 23:00:00,Ford F-150,1438,5,34200.0
2019,April,2019-04-01 23:00:00,Chevrolet Tahoe,1439,11,48400.0
2019,April,2019-04-01 23:00:00,Dodge Charger,1439,7,30500.0
2019,April,2019-04-01 23:00:00,Chevrolet Equinox,1439,18,58900.0
2019,April,2019-04-01 23:00:00,Honda Pilot,1439,5,27400.0
2019,April,2019-04-01 23:00:00,Mercedes E-Class,1440,2,14100.0
2019,April,2019-04-01 23:00:00,Hyundai Sonata,1440,3,7800.0
2019,April,2019-04-01 23:00:00,Toyota Corolla,1440,22,46900.0
2019,April,2019-04-01 23:00:00,Ford F-150,1440,10,68400.0
2019,April,2019-04-01 23:00:00,Chevrolet Silverado,1440,8,61000.0
2019,April,2019-04-01 23:00:00,RAM 1500,1440,23,63700.0
2019,April,2019-04-01 23:00:00,Hyundai Tucson,1440,20,66700.0
2019,May,2019-05-01 23:00:00,Nissan Rogue,1402,1,2800.0
2019,May,2019-05-01 23:00:00,BMW M4,1402,21,146300.0
2019,May,2019-05-01 23:00:00,Kia Telluride,1402,17,55500.0
2019,May,2019-05-01 23:00:00,Toyota Corolla,1402,9,32500.0
2019,May,2019-05-01 23:00:00,Subaru Forester,1402,1,4800.0
2019,May,2019-05-01 23:00:00,Chevrolet Equinox,1402,8,16200.0
2019,May,2019-05-01 23:00:00,BMW 3 Series,1402,22,67200.0
2019,May,2019-05-01 23:00:00,Jeep Wrangler,1402,17,113000.0
2019,May,2019-05-01 23:00:00,Kia Sportage,1215,19,61800.0
2019,May,2019-05-01 23:00:00,Honda Civic,1215,5,10800.0
2019,May,2019-05-01 23:00:00,Mercedes C-Class,1215,17,137300.0
2019,May,2019-05-01 23:00:00,Chevrolet Equinox,1215,25,49900.0
2019,May,2019-05-01 23:00:00,Mercedes GLC,1215,6,30100.0
2019,May,2019-05-01 23:00:00,Honda CR-V,1215,24,48700.0
2019,May,2019-05-01 23:00:00,Toyota Tacoma,1215,5,25300.0
2019,May,2019-05-01 23:00:00,Hyundai Santa Fe,1215,14,83300.0
2019,May,2019-05-01 23:00:00,Mazda CX-5,1336,9,34800.0
2019,May,2019-05-01 23:00:00,Audi Q7,1336,20,115500.0
2019,May,2019-05-01 23:00:00,Chevrolet Silverado,1336,12,31100.0
2019,May,2019-05-01 23:00:00,RAM 1500,1336,5,25400.0
2019,May,2019-05-01 23:00:00,Toyota Highlander,1336,23,120600.0
2019,May,2019-05-01 23:00:00,Ford Explorer,1336,13,54800.0
2019,May,2019-05-01 23:00:00,Jeep Wrangler,1336,7,21100.0
2019,May,2019-05-01 23:00:00,Mercedes S-Class,1336,1,19600.0
2019,May,2019-05-01 23:00:00,Jeep Wrangler,1301,15,92800.0
2019,May,2019-05-01 23:00:00,Nissan Altima,1301,11,44700.0
2019,May,2019-05-01 23:00:00,Toyota RAV4,1301,14,46000.0
2019,May,2019-05-01 23:00:00,Subaru Forester,1301,24,105600.0
2019,May,2019-05-01 23:00:00,Mercedes S-Class,1401,15,188700.0
2019,May,2019-05-01 23:00:00,Jeep Wrangler,1401,8,35700.0
2019,May,2019-05-01 23:00:00,Mercedes GLE,1401,24,95200.0
2019,May,2019-05-01 23:00:00,BMW X3,1401,25,161700.0
2019,May,2019-05-01 23:00:00,Audi A4,1401,10,47100.0
2019,May,2019-05-01 23:00:00,RAM 1500,1401,25,173300.0
2019,May,2019-05-01 23:00:00,Chevrolet Silverado,1217,17,47300.0
2019,May,2019-05-01 23:00:00,Subaru Forester,1217,23,77900.0
2019,May,2019-05-01 23:00:00,Kia Sportage,1217,11,32300.0
2019,May,2019-05-01 23:00:00,Subaru Outback,1217,19,94900.0
2019,May,2019-05-01 23:00:00,Honda Pilot,1217,15,36100.0
2019,May,2019-05-01 23:00:00,Hyundai Santa Fe,1217,21,119900.0
2019,May,2019-05-01 23:00:00,Toyota Highlander,1217,23,130400.0
2019,May,2019-05-01 23:00:00,Honda CR-V,1288,25,56000.0
2019,May,2019-05-01 23:00:00,Chevrolet Traverse,1288,22,124900.0
2019,May,2019-05-01 23:00:00,BMW X3,1288,5,17900.0
2019,May,2019-05-01 23:00:00,Honda Accord,1288,14,36600.0
2019,May,2019-05-01 23:00:00,RAM 1500,1288,15,57800.0
2019,May,2019-05-01 23:00:00,BMW 5 Series,1288,5,50700.0
2019,May,2019-05-01 23:00:00,BMW 5 Series,1288,5,50700.0
2019,May,2019-05-01 23:00:00,Mazda CX-5,1288,25,62200.0
2019,May,2019-05-01 23:00:00,BMW 3 Series,1212,18,69800.0
2019,May,2019-05-01 23:00:00,Dodge Charger,1212,7,14200.0
2019,May,2019-05-01 23:00:00,Mercedes GLC,1212,21,110200.0
2019,May,2019-05-01 23:00:00,Ford Mustang,1212,2,8700.0
2019,May,2019-05-01 23:00:00,Hyundai Sonata,1212,10,24200.0
2019,May,2019-05-01 23:00:00,Honda CR-V,1212,4,12900.0
2019,May,2019-05-01 23:00:00,Toyota Camry,1212,22,51700.0
2019,May,2019-05-01 23:00:00,Mercedes GLE,1222,13,146600.0
2019,May,2019-05-01 23:00:00,RAM 1500,1222,18,46300.0
2019,May,2019-05-01 23:00:00,Ford F-150,1222,4,23600.0
2019,May,2019-05-01 23:00:00,Honda CR-V,1222,17,54700.0
2019,May,2019-05-01 23:00:00,Mercedes E-Class,1222,7,58000.0
